BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Furnished_Status_encoded,Public_Transport_Accessibility_encoded,Parking_Space_encoded,Security_encoded,Availability_Status_encoded,Total_Area,Price_per_SQFT,Baths,balcony_encoded,Price_numeric,feature_importance,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,Month_x,Year_x,AQI_Bucket_encoded,Year_y,Month_y,Day,Night,DayLimit,NightLimit,StationEncoded,DayExcess,NightExcess,target_price,State_encoded,City_encoded,location_encoded,Property_Type_encoded,Amenities_encoded,Facing_encoded,Owner_Type_encoded,Name_encoded,Property Title_encoded,Price_encoded,Balcony_encoded,Date_x_encoded,Date_y_encoded,furnishing_binary,parking_binary,location_popularity,AQI_normalized,AQI_Bucket_encoded_normalized,environmental_score,size_category_encoded,BHK_Size_in_SqFt_interaction,Baths_BHK_interaction,area_per_bedroom,bath_bedroom_ratio,Price_numeric_log,PM2.5_log,PM10_log,NO_log,NO2_log,NH3_log,SO2_log,AQI_log,location_popularity_log,O3_sqrt
3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,3,3,1,1,2,-0.2391656127024934,-0.1737445452586596,0.2769512392801228,0.0,3200000.0,0.570577463793437,30.26,76.68,7.52,26.91,19.1,21.02,0.92,5.02,31.55,0.87,1.76,,86.0,6.0,2017.0,4,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,3.0,0.077633488859798,0.1156702843729479,3200000.0,1,1,2857,2,324,3,3,3995,3805,398,0,2009,95,0,0,17242,0.19879518072289157,0.8,0.8,4,7002.0,,683.3333333333334,,14.978661680269907,3.4423393249933305,4.35259782398307,2.1424163408412245,3.328985047548231,3.091951131294534,1.7950872593207297,4.465908118654584,9.755161543000131,5.616938667993447
3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,3,3,1,1,2,-0.3266700278404255,-0.1657909422490938,0.2769512392801228,0.0,3200000.0,0.570577463793437,30.26,76.68,7.52,26.91,19.1,21.02,0.92,5.02,31.55,0.87,1.76,,86.0,6.0,2017.0,4,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,3.0,0.077633488859798,0.1156702843729479,3200000.0,1,1,2858,2,324,3,3,3996,2213,398,0,2009,95,0,0,17242,0.19879518072289157,0.8,0.8,4,7002.0,,683.3333333333334,,14.978661680269907,3.4423393249933305,4.35259782398307,2.1424163408412245,3.328985047548231,3.091951131294534,1.7950872593207297,4.465908118654584,9.755161543000131,5.616938667993447
3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,3,3,1,1,2,-0.3266700278404255,-0.1657909422490938,0.2769512392801228,1.0,3200000.0,0.570577463793437,30.26,76.68,7.52,26.91,19.1,21.02,0.92,5.02,31.55,0.87,1.76,,86.0,6.0,2017.0,4,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,3.0,0.077633488859798,0.1156702843729479,3200000.0,1,1,2858,2,324,3,3,3996,2213,398,2,2009,95,0,0,17242,0.19879518072289157,0.8,0.8,4,7002.0,,683.3333333333334,,14.978661680269907,3.4423393249933305,4.35259782398307,2.1424163408412245,3.328985047548231,3.091951131294534,1.7950872593207297,4.465908118654584,9.755161543000131,5.616938667993447
3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,3,3,1,1,2,-0.3266700278404255,-0.1657909422490938,0.2769512392801228,0.0,3200000.0,0.570577463793437,30.26,76.68,7.52,26.91,19.1,21.02,0.92,5.02,31.55,0.87,1.76,,86.0,6.0,2017.0,4,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,3.0,0.077633488859798,0.1156702843729479,3200000.0,1,1,2858,2,324,3,3,3996,2213,398,0,2009,95,0,0,17242,0.19879518072289157,0.8,0.8,4,7002.0,,683.3333333333334,,14.978661680269907,3.4423393249933305,4.35259782398307,2.1424163408412245,3.328985047548231,3.091951131294534,1.7950872593207297,4.465908118654584,9.755161543000131,5.616938667993447
3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,3,3,1,1,2,0.0418118670982058,-0.072794968598786,0.2769512392801228,1.0,11000000.0,0.570577463793437,30.26,76.68,7.52,26.91,19.1,21.02,0.92,5.02,31.55,0.87,1.76,,86.0,6.0,2017.0,4,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,3.0,0.077633488859798,0.1156702843729479,11000000.0,1,1,2859,2,324,3,3,6247,1863,13,2,2009,95,0,0,17242,0.19879518072289157,0.8,0.8,4,7002.0,,683.3333333333334,,16.213405921671733,3.4423393249933305,4.35259782398307,2.1424163408412245,3.328985047548231,3.091951131294534,1.7950872593207297,4.465908118654584,9.755161543000131,5.616938667993447
3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,3,3,1,1,2,-0.6084503004405554,-0.144581334223585,-0.8363712854187215,0.0,2500000.0,0.570577463793437,30.26,76.68,7.52,26.91,19.1,21.02,0.92,5.02,31.55,0.87,1.76,,86.0,6.0,2017.0,4,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,3.0,0.077633488859798,0.1156702843729479,2500000.0,1,1,2860,2,324,3,3,3997,2863,285,0,2009,95,0,0,17242,0.19879518072289157,0.8,0.8,4,7002.0,,683.3333333333334,,14.731801689838349,3.4423393249933305,4.35259782398307,2.1424163408412245,3.328985047548231,3.091951131294534,1.7950872593207297,4.465908118654584,9.755161543000131,5.616938667993447
3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,3,3,1,1,2,-0.6847156163864594,-0.101550302556447,-0.8363712854187215,1.0,3000000.0,0.570577463793437,30.26,76.68,7.52,26.91,19.1,21.02,0.92,5.02,31.55,0.87,1.76,,86.0,6.0,2017.0,4,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,3.0,0.077633488859798,0.1156702843729479,3000000.0,1,1,2860,2,324,3,3,3997,4420,382,2,2009,95,0,0,17242,0.19879518072289157,0.8,0.8,4,7002.0,,683.3333333333334,,14.914123179965662,3.4423393249933305,4.35259782398307,2.1424163408412245,3.328985047548231,3.091951131294534,1.7950872593207297,4.465908118654584,9.755161543000131,5.616938667993447
3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,3,3,1,1,2,-0.2311376847081877,-0.1178653856529922,0.2769512392801228,0.0,5999000.0,0.570577463793437,30.26,76.68,7.52,26.91,19.1,21.02,0.92,5.02,31.55,0.87,1.76,,86.0,6.0,2017.0,4,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,3.0,0.077633488859798,0.1156702843729479,5999000.0,1,1,2861,2,324,3,3,4729,2022,671,0,2009,95,0,0,17242,0.19879518072289157,0.8,0.8,4,7002.0,,683.3333333333334,,15.607103513329665,3.4423393249933305,4.35259782398307,2.1424163408412245,3.328985047548231,3.091951131294534,1.7950872593207297,4.465908118654584,9.755161543000131,5.616938667993447
3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,3,3,1,1,2,-0.0224115568562397,-0.1137866148788559,0.2769512392801228,0.0,7800000.0,0.570577463793437,30.26,76.68,7.52,26.91,19.1,21.02,0.92,5.02,31.55,0.87,1.76,,86.0,6.0,2017.0,4,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,3.0,0.077633488859798,0.1156702843729479,7800000.0,1,1,2861,2,324,3,3,187,3801,784,0,2009,95,0,0,17242,0.19879518072289157,0.8,0.8,4,7002.0,,683.3333333333334,,15.86963441986494,3.4423393249933305,4.35259782398307,2.1424163408412245,3.328985047548231,3.091951131294534,1.7950872593207297,4.465908118654584,9.755161543000131,5.616938667993447
3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,3,3,1,1,2,-0.540212912488957,-0.1182732627304058,-0.8363712854187215,1.0,3700000.0,0.570577463793437,30.26,76.68,7.52,26.91,19.1,21.02,0.92,5.02,31.55,0.87,1.76,,86.0,6.0,2017.0,4,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,3.0,0.077633488859798,0.1156702843729479,3700000.0,1,1,2861,2,324,3,3,9327,256,446,2,2009,95,0,0,17242,0.19879518072289157,0.8,0.8,4,7002.0,,683.3333333333334,,15.123843647884687,3.4423393249933305,4.35259782398307,2.1424163408412245,3.328985047548231,3.091951131294534,1.7950872593207297,4.465908118654584,9.755161543000131,5.616938667993447
3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,3,3,1,1,2,-0.5201430925031927,-0.1417261946816896,-0.8363712854187215,0.0,3100000.0,0.570577463793437,30.26,76.68,7.52,26.91,19.1,21.02,0.92,5.02,31.55,0.87,1.76,,86.0,6.0,2017.0,4,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,3.0,0.077633488859798,0.1156702843729479,3100000.0,1,1,2861,2,324,3,3,7369,256,392,0,2009,95,0,0,17242,0.19879518072289157,0.8,0.8,4,7002.0,,683.3333333333334,,14.946912992035967,3.4423393249933305,4.35259782398307,2.1424163408412245,3.328985047548231,3.091951131294534,1.7950872593207297,4.465908118654584,9.755161543000131,5.616938667993447
3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,3,3,1,1,2,0.403068626841962,-0.1653830651716802,0.2769512392801228,1.0,6500000.0,0.570577463793437,30.26,76.68,7.52,26.91,19.1,21.02,0.92,5.02,31.55,0.87,1.76,,86.0,6.0,2017.0,4,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,3.0,0.077633488859798,0.1156702843729479,6500000.0,1,1,2861,2,324,3,3,3998,5265,718,2,2009,95,0,0,17242,0.19879518072289157,0.8,0.8,4,7002.0,,683.3333333333334,,15.687312888712007,3.4423393249933305,4.35259782398307,2.1424163408412245,3.328985047548231,3.091951131294534,1.7950872593207297,4.465908118654584,9.755161543000131,5.616938667993447
3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,3,3,1,1,2,-0.1749421887480479,-0.0218103339220822,0.2769512392801228,1.0,11500000.0,0.570577463793437,30.26,76.68,7.52,26.91,19.1,21.02,0.92,5.02,31.55,0.87,1.76,,86.0,6.0,2017.0,4,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,3.0,0.077633488859798,0.1156702843729479,11500000.0,1,1,2862,2,324,3,3,2042,4181,20,2,2009,95,0,0,17242,0.19879518072289157,0.8,0.8,4,7002.0,,683.3333333333334,,16.257857680289998,3.4423393249933305,4.35259782398307,2.1424163408412245,3.328985047548231,3.091951131294534,1.7950872593207297,4.465908118654584,9.755161543000131,5.616938667993447
3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,3,3,1,1,2,-0.2391656127024934,-0.0248694120026845,0.2769512392801228,0.0,10500000.0,0.570577463793437,30.26,76.68,7.52,26.91,19.1,21.02,0.92,5.02,31.55,0.87,1.76,,86.0,6.0,2017.0,4,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,3.0,0.077633488859798,0.1156702843729479,10500000.0,1,1,2862,2,324,3,3,3999,2599,8,0,2009,95,0,0,17242,0.19879518072289157,0.8,0.8,4,7002.0,,683.3333333333334,,16.166885910365842,3.4423393249933305,4.35259782398307,2.1424163408412245,3.328985047548231,3.091951131294534,1.7950872593207297,4.465908118654584,9.755161543000131,5.616938667993447
3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,3,3,1,1,2,-0.2391656127024934,0.0913755550602002,0.2769512392801228,1.0,16200000.000000002,0.570577463793437,30.26,76.68,7.52,26.91,19.1,21.02,0.92,5.02,31.55,0.87,1.76,,86.0,6.0,2017.0,4,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,3.0,0.077633488859798,0.1156702843729479,16200000.000000002,1,1,2862,2,324,3,3,3999,2599,70,2,2009,95,0,0,17242,0.19879518072289157,0.8,0.8,4,7002.0,,683.3333333333334,,16.600521861931007,3.4423393249933305,4.35259782398307,2.1424163408412245,3.328985047548231,3.091951131294534,1.7950872593207297,4.465908118654584,9.755161543000131,5.616938667993447
3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,3,3,1,1,2,-0.4238079565715244,-0.0271127359284594,-0.8363712854187215,0.0,8000000.0,0.570577463793437,30.26,76.68,7.52,26.91,19.1,21.02,0.92,5.02,31.55,0.87,1.76,,86.0,6.0,2017.0,4,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,3.0,0.077633488859798,0.1156702843729479,8000000.0,1,1,2862,2,324,3,3,3999,4181,804,0,2009,95,0,0,17242,0.19879518072289157,0.8,0.8,4,7002.0,,683.3333333333334,,15.894952224644102,3.4423393249933305,4.35259782398307,2.1424163408412245,3.328985047548231,3.091951131294534,1.7950872593207297,4.465908118654584,9.755161543000131,5.616938667993447
3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,3,3,1,1,2,1.3664199861586452,-0.0350663389380252,1.390273763978967,1.0,30000000.0,0.570577463793437,30.26,76.68,7.52,26.91,19.1,21.02,0.92,5.02,31.55,0.87,1.76,,86.0,6.0,2017.0,4,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,3.0,0.077633488859798,0.1156702843729479,30000000.0,1,1,2862,2,324,3,3,3999,4697,337,2,2009,95,0,0,17242,0.19879518072289157,0.8,0.8,4,7002.0,,683.3333333333334,,17.216707972959764,3.4423393249933305,4.35259782398307,2.1424163408412245,3.328985047548231,3.091951131294534,1.7950872593207297,4.465908118654584,9.755161543000131,5.616938667993447
3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,3,3,1,1,2,3.726630816484519,-0.1464167810719464,2.503596288677812,1.0,27000000.0,0.570577463793437,30.26,76.68,7.52,26.91,19.1,21.02,0.92,5.02,31.55,0.87,1.76,,86.0,6.0,2017.0,4,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,3.0,0.077633488859798,0.1156702843729479,27000000.0,1,1,2862,2,324,3,3,3999,6298,224,2,2009,95,0,0,17242,0.19879518072289157,0.8,0.8,4,7002.0,,683.3333333333334,,17.11134746100564,3.4423393249933305,4.35259782398307,2.1424163408412245,3.328985047548231,3.091951131294534,1.7950872593207297,4.465908118654584,9.755161543000131,5.616938667993447
3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,3,3,1,1,2,0.403068626841962,0.129104184720961,0.2769512392801228,1.0,32500000.0,0.570577463793437,30.26,76.68,7.52,26.91,19.1,21.02,0.92,5.02,31.55,0.87,1.76,,86.0,6.0,2017.0,4,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,3.0,0.077633488859798,0.1156702843729479,32500000.0,1,1,2862,2,324,3,3,3999,6298,348,2,2009,95,0,0,17242,0.19879518072289157,0.8,0.8,4,7002.0,,683.3333333333334,,17.296750678069195,3.4423393249933305,4.35259782398307,2.1424163408412245,3.328985047548231,3.091951131294534,1.7950872593207297,4.465908118654584,9.755161543000131,5.616938667993447
3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,3,3,1,1,2,-0.3451342622273286,0.3248851818795036,0.2769512392801228,0.0,24000000.0,0.570577463793437,30.26,76.68,7.52,26.91,19.1,21.02,0.92,5.02,31.55,0.87,1.76,,86.0,6.0,2017.0,4,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,3.0,0.077633488859798,0.1156702843729479,24000000.0,1,1,2862,2,324,3,3,3999,5454,207,0,2009,95,0,0,17242,0.19879518072289157,0.8,0.8,4,7002.0,,683.3333333333334,,16.993564429978885,3.4423393249933305,4.35259782398307,2.1424163408412245,3.328985047548231,3.091951131294534,1.7950872593207297,4.465908118654584,9.755161543000131,5.616938667993447
3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,3,3,1,1,2,0.2425100669558481,-0.1376474239075533,0.2769512392801228,1.0,7950000.0,0.570577463793437,30.26,76.68,7.52,26.91,19.1,21.02,0.92,5.02,31.55,0.87,1.76,,86.0,6.0,2017.0,4,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,3.0,0.077633488859798,0.1156702843729479,7950000.0,1,1,2862,2,324,3,3,3999,4181,791,2,2009,95,0,0,17242,0.19879518072289157,0.8,0.8,4,7002.0,,683.3333333333334,,15.88868261241667,3.4423393249933305,4.35259782398307,2.1424163408412245,3.328985047548231,3.091951131294534,1.7950872593207297,4.465908118654584,9.755161543000131,5.616938667993447
3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,3,3,1,1,2,0.1622307870127912,-0.0825840184567132,0.2769512392801228,1.0,11500000.0,0.570577463793437,30.26,76.68,7.52,26.91,19.1,21.02,0.92,5.02,31.55,0.87,1.76,,86.0,6.0,2017.0,4,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,3.0,0.077633488859798,0.1156702843729479,11500000.0,1,1,2863,2,324,3,3,4000,5870,20,2,2009,95,0,0,17242,0.19879518072289157,0.8,0.8,4,7002.0,,683.3333333333334,,16.257857680289998,3.4423393249933305,4.35259782398307,2.1424163408412245,3.328985047548231,3.091951131294534,1.7950872593207297,4.465908118654584,9.755161543000131,5.616938667993447
3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,3,3,1,1,2,-0.2391656127024934,-0.1268386813560921,0.2769512392801228,0.0,5500000.0,0.570577463793437,30.26,76.68,7.52,26.91,19.1,21.02,0.92,5.02,31.55,0.87,1.76,,86.0,6.0,2017.0,4,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,3.0,0.077633488859798,0.1156702843729479,5500000.0,1,1,2864,2,324,3,3,4001,2924,635,0,2009,95,0,0,17242,0.19879518072289157,0.8,0.8,4,7002.0,,683.3333333333334,,15.520258832020865,3.4423393249933305,4.35259782398307,2.1424163408412245,3.328985047548231,3.091951131294534,1.7950872593207297,4.465908118654584,9.755161543000131,5.616938667993447
3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,3,3,1,1,2,-0.4093576861817741,-0.1511073674622031,-0.8363712854187215,0.0,3400000.0,0.570577463793437,30.26,76.68,7.52,26.91,19.1,21.02,0.92,5.02,31.55,0.87,1.76,,86.0,6.0,2017.0,4,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,3.0,0.077633488859798,0.1156702843729479,3400000.0,1,1,2865,2,324,3,3,9262,258,418,0,2009,95,0,0,17242,0.19879518072289157,0.8,0.8,4,7002.0,,683.3333333333334,,15.039286283703994,3.4423393249933305,4.35259782398307,2.1424163408412245,3.328985047548231,3.091951131294534,1.7950872593207297,4.465908118654584,9.755161543000131,5.616938667993447
3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,3,3,1,1,2,-0.5602827324747212,-0.1863887346584821,-0.8363712854187215,1.0,1550000.0,0.570577463793437,30.26,76.68,7.52,26.91,19.1,21.02,0.92,5.02,31.55,0.87,1.76,,86.0,6.0,2017.0,4,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,3.0,0.077633488859798,0.1156702843729479,1550000.0,1,1,2865,2,324,3,3,4002,1249,146,2,2009,95,0,0,17242,0.19879518072289157,0.8,0.8,4,7002.0,,683.3333333333334,,14.253766134056512,3.4423393249933305,4.35259782398307,2.1424163408412245,3.328985047548231,3.091951131294534,1.7950872593207297,4.465908118654584,9.755161543000131,5.616938667993447
3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,3,3,1,1,2,0.1622307870127912,-0.1574294621621144,0.2769512392801228,0.0,6000000.0,0.570577463793437,30.26,76.68,7.52,26.91,19.1,21.02,0.92,5.02,31.55,0.87,1.76,,86.0,6.0,2017.0,4,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,3.0,0.077633488859798,0.1156702843729479,6000000.0,1,1,2865,2,324,3,3,4002,4470,692,0,2009,95,0,0,17242,0.19879518072289157,0.8,0.8,4,7002.0,,683.3333333333334,,15.607270193858982,3.4423393249933305,4.35259782398307,2.1424163408412245,3.328985047548231,3.091951131294534,1.7950872593207297,4.465908118654584,9.755161543000131,5.616938667993447
3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,3,3,1,1,2,-0.3804571454022736,-0.1598767246265962,0.2769512392801228,0.0,3200000.0,0.570577463793437,30.26,76.68,7.52,26.91,19.1,21.02,0.92,5.02,31.55,0.87,1.76,,86.0,6.0,2017.0,4,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,3.0,0.077633488859798,0.1156702843729479,3200000.0,1,1,2865,2,324,3,3,4002,752,398,0,2009,95,0,0,17242,0.19879518072289157,0.8,0.8,4,7002.0,,683.3333333333334,,14.978661680269907,3.4423393249933305,4.35259782398307,2.1424163408412245,3.328985047548231,3.091951131294534,1.7950872593207297,4.465908118654584,9.755161543000131,5.616938667993447
3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,3,3,1,1,2,-0.1749421887480479,-0.1596727860878894,0.2769512392801228,0.0,4200000.0,0.570577463793437,30.26,76.68,7.52,26.91,19.1,21.02,0.92,5.02,31.55,0.87,1.76,,86.0,6.0,2017.0,4,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,3.0,0.077633488859798,0.1156702843729479,4200000.0,1,1,2865,2,324,3,3,5676,3803,517,0,2009,95,0,0,17242,0.19879518072289157,0.8,0.8,4,7002.0,,683.3333333333334,,15.250595321348806,3.4423393249933305,4.35259782398307,2.1424163408412245,3.328985047548231,3.091951131294534,1.7950872593207297,4.465908118654584,9.755161543000131,5.616938667993447
3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,3,3,1,1,2,-0.5522548044804155,-0.1588570319330621,-0.8363712854187215,1.0,2400000.0,0.570577463793437,30.26,76.68,7.52,26.91,19.1,21.02,0.92,5.02,31.55,0.87,1.76,,86.0,6.0,2017.0,4,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,3.0,0.077633488859798,0.1156702843729479,2400000.0,1,1,2865,2,324,3,3,5675,1060,274,2,2009,95,0,0,17242,0.19879518072289157,0.8,0.8,4,7002.0,,683.3333333333334,,14.690979711984754,3.4423393249933305,4.35259782398307,2.1424163408412245,3.328985047548231,3.091951131294534,1.7950872593207297,4.465908118654584,9.755161543000131,5.616938667993447
3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,3,3,1,1,2,-0.4398638125601358,-0.1574294621621144,-0.8363712854187215,0.0,3000000.0,0.570577463793437,30.26,76.68,7.52,26.91,19.1,21.02,0.92,5.02,31.55,0.87,1.76,,86.0,6.0,2017.0,4,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,3.0,0.077633488859798,0.1156702843729479,3000000.0,1,1,2865,2,324,3,3,4002,2925,382,0,2009,95,0,0,17242,0.19879518072289157,0.8,0.8,4,7002.0,,683.3333333333334,,14.914123179965662,3.4423393249933305,4.35259782398307,2.1424163408412245,3.328985047548231,3.091951131294534,1.7950872593207297,4.465908118654584,9.755161543000131,5.616938667993447
3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,3,3,1,1,2,-0.616478228434861,-0.0658610582827543,-0.8363712854187215,1.0,4500000.0,0.570577463793437,30.26,76.68,7.52,26.91,19.1,21.02,0.92,5.02,31.55,0.87,1.76,,86.0,6.0,2017.0,4,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,3.0,0.077633488859798,0.1156702843729479,4500000.0,1,1,2866,2,324,3,3,4003,418,540,2,2009,95,0,0,17242,0.19879518072289157,0.8,0.8,4,7002.0,,683.3333333333334,,15.319588176962746,3.4423393249933305,4.35259782398307,2.1424163408412245,3.328985047548231,3.091951131294534,1.7950872593207297,4.465908118654584,9.755161543000131,5.616938667993447
3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,3,3,1,1,2,-0.0986768728021438,0.0038859219549764,0.2769512392801228,0.0,14000000.0,0.570577463793437,30.26,76.68,7.52,26.91,19.1,21.02,0.92,5.02,31.55,0.87,1.76,,86.0,6.0,2017.0,4,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,3.0,0.077633488859798,0.1156702843729479,14000000.0,1,1,2867,2,324,3,3,4007,2605,46,0,2009,95,0,0,17242,0.19879518072289157,0.8,0.8,4,7002.0,,683.3333333333334,,16.454567959008102,3.4423393249933305,4.35259782398307,2.1424163408412245,3.328985047548231,3.091951131294534,1.7950872593207297,4.465908118654584,9.755161543000131,5.616938667993447
3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,3,3,1,1,2,-0.3371063342330229,-0.005495250825537,0.2769512392801228,0.0,10100000.0,0.570577463793437,30.26,76.68,7.52,26.91,19.1,21.02,0.92,5.02,31.55,0.87,1.76,,86.0,6.0,2017.0,4,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,3.0,0.077633488859798,0.1156702843729479,10100000.0,1,1,2868,2,324,3,3,2032,1747,4,0,2009,95,0,0,17242,0.19879518072289157,0.8,0.8,4,7002.0,,683.3333333333334,,16.128046080821385,3.4423393249933305,4.35259782398307,2.1424163408412245,3.328985047548231,3.091951131294534,1.7950872593207297,4.465908118654584,9.755161543000131,5.616938667993447
3.0,2747.0,258.36,0.09,2007.0,15.0,16.0,18.0,6.0,6.0,3,3,1,1,2,-0.5201430925031927,0.0183655582031603,-0.8363712854187215,1.0,8200000.0,0.570577463793437,30.26,76.68,7.52,26.91,19.1,21.02,0.92,5.02,31.55,0.87,1.76,,86.0,6.0,2017.0,4,2016.0,7.0,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,3.0,0.077633488859798,0.1156702843729479,8200000.0,1,1,2868,2,324,3,3,4008,119,812,2,2009,95,0,0,17242,0.19879518072289157,0.8,0.8,4,7002.0,,683.3333333333334,,15.919644834185693,3.4423393249933305,4.35259782398307,2.1424163408412245,3.328985047548231,3.091951131294534,1.7950872593207297,4.465908118654584,9.755161543000131,5.616938667993447
